Project_ID,Title,Purpose,Description,Creation_Date,Last_Update,Completion_Date,Access,License,Language,Web_Page,Affiliation,Study_Documentation,Author,Dataset
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1007/s42979-021-00714-5,Person_13,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1007/s42979-021-00714-5,Person_13,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1016/j.chb.2017.12.041,Person_13,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1016/j.chb.2017.12.041,Person_13,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.48550/arXiv.2011.00928,Person_13,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.48550/arXiv.2011.00928,Person_13,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1109/PERCOMW.2017.7917543,Person_13,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1109/PERCOMW.2017.7917543,Person_13,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),http://dx.doi.org/10.1109/PERCOMW.2018.8480236,Person_13,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),http://dx.doi.org/10.1109/PERCOMW.2018.8480236,Person_13,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),Dataset_S_9,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),Dataset_S_9,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1140/epjds/s13688-021-00299-2,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1140/epjds/s13688-021-00299-2,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1007/s42979-021-00714-5,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1007/s42979-021-00714-5,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1016/j.chb.2017.12.041,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1016/j.chb.2017.12.041,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.48550/arXiv.2011.00928,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.48550/arXiv.2011.00928,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1109/PERCOMW.2017.7917543,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1109/PERCOMW.2017.7917543,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),http://dx.doi.org/10.1109/PERCOMW.2018.8480236,Person_14,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),http://dx.doi.org/10.1109/PERCOMW.2018.8480236,Person_14,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),Dataset_S_9,Person_15,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),Dataset_S_9,Person_15,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1140/epjds/s13688-021-00299-2,Person_15,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1140/epjds/s13688-021-00299-2,Person_15,Dataset_C_8
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1007/s42979-021-00714-5,Person_15,Dataset_C_7
STD_P_1,Smart Society / Smart University,"Move towards hybrid systems where people and machines tightly work together to build a smarter society. The vision is a new generation of Collective Adaptive Systems where humans and machines synergically complement each other and operate collectively to achieve their, possibly conflicting, goals, but which also exhibit an emergent behaviour that is in line with their designers’ objectives.","Empirical evidence has shown how students' time management ability and its consequent translation into time allocation between academic and other daily activities may have an impact on students' performance. Given their wide adoption among students, smartphones can help in understanding their behaviour and develop strategies for administrators and academic staff to enact policies that help students learn better strategies for managing their time and their academic workload. SmartUniversity is jointly developed by the Department of Information Engineering and Computer Science and the Department of Sociology and Social Research of the University of Trento. The main goal of the SmartUniversity project is to fill the empirical gap concerning students’ time allocation and academic performance by providing a detailed description of how their time management affects their academic achievement.",2016-10,2022-03-14,2018-06,Controlled,,EN,https://livepeople.datascientia.eu/workspace/smartunitntwo,University of Trento (IT),https://doi.org/10.1007/s42979-021-00714-5,Person_15,Dataset_C_8
